0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
,,,2025-01-30 06:33:56.345363,TSLA,406.27,,1,MARKET,SHORT,,,,,,,,,
,,,2025-01-30 06:37:11.850320,TSLA,406.51,,1,MARKET,SHORT,,,,,,,,,
,,,2025-01-30 05:17:30.042009,TSLA,407.89,,1,MARKET,LONG,,,,,,,,,
,,,2025-01-30 05:23:38.315402,TSLA,408.48,,1,MARKET,LONG,,,,,,,,,
,,,2025-01-30 05:26:31.276109,TSLA,406.28,,1,MARKET,LONG,,,,,,,,,
,,,2025-01-30 05:27:33.875163,TSLA,405.76,,1,MARKET,LONG,,,,,,,,,
,,,2025-01-30 05:33:20.155812,TSLA,404.00,,1,MARKET,LONG,,,,,,,,,
,,,2025-01-30 05:34:29.105188,TSLA,404.69,,1,MARKET,LONG,,,,,,,,,
,,,2025-01-30 05:38:23.692596,TSLA,407.13,,1,MARKET,LONG,,,,,,,,,
,,,2025-01-30 05:40:38.322378,TSLA,407.20,,1,MARKET,LONG,,,,,,,,,
,,,2025-01-30 05:43:22.247472,TSLA,405.80,,1,MARKET,LONG,,,,,,,,,
,,,2025-01-30 05:50:45.866694,TSLA,405.50,,1,MARKET,LONG,,,,,,,,,
,,,2025-01-30 05:57:26.187655,TSLA,404.00,,1,MARKET,LONG,,,,,,,,,
,,,2025-01-30 05:59:26.404510,TSLA,403.30,,1,MARKET,LONG,,,,,,,,,
,,,2025-01-30 06:13:10.035510,TSLA,405.60,,1,MARKET,LONG,,,,,,,,,
,,,2025-01-30 06:19:12.530572,TSLA,405.69,,1,MARKET,LONG,,,,,,,,,
,,,2025-01-30 06:27:11.167099,TSLA,405.95,,1,MARKET,LONG,,,,,,,,,
,,,2025-01-30 06:40:17.853492,TSLA,406.31,,1,MARKET,LONG,,,,,,,,,
,,,2025-01-30 06:47:36.446875,TSLA,405.35,,1,MARKET,LONG,,,,,,,,,
,,,2025-01-30 05:17:39.054906,COIN,290.32,,1,MARKET,LONG,,,,,,,,,
,,,2025-01-30 05:19:02.927334,COIN,290.00,,1,MARKET,LONG,,,,,,,,,
,,,2025-01-30 05:21:01.595363,COIN,290.30,,1,MARKET,LONG,,,,,,,,,
,,,2025-01-30 05:22:44.240311,COIN,289.45,,1,MARKET,LONG,,,,,,,,,
,,,2025-01-30 05:27:56.869355,COIN,290.00,,1,MARKET,LONG,,,,,,,,,
,,,2025-01-30 05:30:24.330598,COIN,290.40,,1,MARKET,LONG,,,,,,,,,
,,,2025-01-30 05:30:54.623385,COIN,289.50,,1,MARKET,LONG,,,,,,,,,
,,,2025-01-30 05:36:07.494430,COIN,290.00,,1,MARKET,LONG,,,,,,,,,
,,,2025-01-30 05:38:00.160314,COIN,289.99,,1,MARKET,LONG,,,,,,,,,
,,,2025-01-30 05:46:39.519831,COIN,289.04,,1,MARKET,LONG,,,,,,,,,
,,,2025-01-30 06:27:29.191697,COIN,289.95,,1,MARKET,LONG,,,,,,,,,
,,,2025-01-30 06:35:40.231345,COIN,289.75,,1,MARKET,LONG,,,,,,,,,
,,,2025-01-30 06:41:52.947165,COIN,289.99,,1,MARKET,LONG,,,,,,,,,
,,,2025-01-30 06:47:17.170940,COIN,289.79,,1,MARKET,LONG,,,,,,,,,
635.0,,,2025-01-30 01:03:34.165179,COIN,280.83,,1,MARKET,SHORT,,,,,,,,,
,,,2025-01-30 07:07:33.557900,COIN,290.27,,1,MARKET,SHORT,,,,,,,,,
,,,2025-01-30 07:07:49.827403,COIN,290.14,,1,MARKET,SHORT,,,,,,,,,
,,,2025-01-30 07:08:23.373091,COIN,290.17,,1,MARKET,SHORT,,,,,,,,,
,,,2025-01-30 07:09:12.188776,COIN,290.27,,1,MARKET,SHORT,,,,,,,,,
,,,2025-01-30 07:09:25.204966,COIN,290.18,,1,MARKET,SHORT,,,,,,,,,
,,,2025-01-30 07:09:55.497078,COIN,290.14,,1,MARKET,SHORT,,,,,,,,,
,,,2025-01-30 07:10:20.780556,COIN,290.73,,1,MARKET,SHORT,,,,,,,,,
,,,2025-01-30 07:10:51.571555,COIN,290.13,,1,MARKET,SHORT,,,,,,,,,
,,,2025-01-30 07:11:12.101567,COIN,290.72,,1,MARKET,SHORT,,,,,,,,,
,,,2025-01-30 07:12:47.023236,COIN,290.14,,1,MARKET,SHORT,,,,,,,,,
,,,2025-01-30 07:13:57.111634,COIN,290.14,,1,MARKET,SHORT,,,,,,,,,
,,,2025-01-30 07:14:12.597525,COIN,290.18,,1,MARKET,SHORT,,,,,,,,,
,,,2025-01-30 07:14:57.992943,COIN,290.36,,1,MARKET,SHORT,,,,,,,,,
,,,2025-01-30 07:17:57.646948,COIN,290.48,,1,MARKET,SHORT,,,,,,,,,
,,,2025-01-30 07:07:35.560014,COIN,290.91,,1,MARKET,LONG,,,,,,,,,
,,,2025-01-30 07:08:15.361905,COIN,290.82,,1,MARKET,LONG,,,,,,,,,
,,,2025-01-30 07:08:43.900267,COIN,290.87,,1,MARKET,LONG,,,,,,,,,
,,,2025-01-30 07:09:14.191077,COIN,290.93,,1,MARKET,LONG,,,,,,,,,
,,,2025-01-30 07:09:20.698671,COIN,290.88,,1,MARKET,LONG,,,,,,,,,
,,,2025-01-30 07:10:26.035686,COIN,290.68,,1,MARKET,LONG,,,,,,,,,
,,,2025-01-30 07:10:42.057615,COIN,290.69,,1,MARKET,LONG,,,,,,,,,
,,,2025-01-30 07:10:53.573492,COIN,290.77,,1,MARKET,LONG,,,,,,,,,
,,,2025-01-30 07:12:41.470629,COIN,290.77,,1,MARKET,LONG,,,,,,,,,
,,,2025-01-30 07:13:28.280819,COIN,290.67,,1,MARKET,LONG,,,,,,,,,
,,,2025-01-30 07:16:47.301432,COIN,290.41,,1,MARKET,LONG,,,,,,,,,
636.0,,,2025-01-30 01:05:50.965481,COIN,280.25,,1,MARKET,SHORT,,,,,,,,,
,,,2025-01-30 07:08:13.109656,TSLA,405.40,,1,MARKET,LONG,,,,,,,,,
,,,2025-01-30 07:12:46.733541,TSLA,404.50,,1,MARKET,LONG,,,,,,,,,
637.0,,,2025-01-30 01:06:32.500608,COIN,280.40,,1,MARKET,SHORT,,,,,,,,,
638.0,,,2025-01-30 01:06:48.386576,COIN,280.51,,1,MARKET,SHORT,,,,,,,,,
639.0,,,2025-01-30 01:07:08.432722,COIN,280.58,,1,MARKET,SHORT,,,,,,,,,
640.0,,,2025-01-30 01:08:56.139290,TSLA,387.01,,1,MARKET,SHORT,,,,,,,,,
641.0,,,2025-01-30 01:08:56.628285,COIN,280.75,,1,MARKET,SHORT,,,,,,,,,
626.0,,,2025-01-30 00:57:14.481728,TSLA,389.64,,1,MARKET,LONG,,,,,,,,,
627.0,,,2025-01-30 00:57:30.763987,COIN,282.29,,1,MARKET,SHORT,,,,,,,,,
628.0,,,2025-01-30 00:58:05.574180,COIN,282.61,,1,MARKET,SHORT,,,,,,,,,
629.0,,,2025-01-30 01:00:05.852918,COIN,281.87,,1,MARKET,SHORT,,,,,,,,,
630.0,,,2025-01-30 01:00:13.939199,COIN,282.13,,1,MARKET,SHORT,,,,,,,,,
631.0,,,2025-01-30 01:01:23.675249,COIN,280.48,,1,MARKET,SHORT,,,,,,,,,
632.0,,,2025-01-30 01:01:31.447540,COIN,281.05,,1,MARKET,SHORT,,,,,,,,,
633.0,,,2025-01-30 01:02:13.805158,COIN,281.13,,1,MARKET,SHORT,,,,,,,,,
634.0,,,2025-01-30 01:03:24.143732,COIN,280.53,,1,MARKET,SHORT,,,,,,,,,
642.0,,,2025-01-30 01:10:14.179135,TSLA,386.86,,1,MARKET,SHORT,,,,,,,,,
643.0,,,2025-01-30 01:12:24.577006,TSLA,386.17,,1,MARKET,SHORT,,,,,,,,,
644.0,,,2025-01-30 01:12:30.586146,COIN,277.92,,1,MARKET,SHORT,,,,,,,,,
645.0,,,2025-01-30 01:12:58.013703,COIN,277.64,,1,MARKET,SHORT,,,,,,,,,
646.0,,,2025-01-30 01:13:14.081219,COIN,278.08,,1,MARKET,SHORT,,,,,,,,,
647.0,,,2025-01-30 01:15:03.589962,COIN,279.07,,1,MARKET,SHORT,,,,,,,,,
648.0,,,2025-01-30 01:15:28.636380,TSLA,387.04,,1,MARKET,SHORT,,,,,,,,,
649.0,,,2025-01-30 01:18:16.394046,TSLA,386.00,,1,MARKET,LONG,,,,,,,,,
650.0,,,2025-01-30 01:18:39.437960,COIN,277.26,,1,MARKET,LONG,,,,,,,,,
651.0,,,2025-01-30 01:20:32.295645,COIN,278.72,,1,MARKET,LONG,,,,,,,,,
652.0,,,2025-01-30 01:20:55.583005,TSLA,386.14,,1,MARKET,SHORT,,,,,,,,,
653.0,,,2025-01-30 01:21:43.662380,COIN,279.06,,1,MARKET,LONG,,,,,,,,,
654.0,,,2025-01-30 01:22:19.461816,COIN,278.93,,1,MARKET,SHORT,,,,,,,,,
655.0,,,2025-01-30 01:23:29.827396,COIN,278.66,,1,MARKET,SHORT,,,,,,,,,
656.0,,,2025-01-30 01:23:34.346851,COIN,279.09,,1,MARKET,LONG,,,,,,,,,
657.0,,,2025-01-30 01:24:14.460350,TSLA,386.72,,1,MARKET,SHORT,,,,,,,,,
658.0,,,2025-01-30 01:26:30.526392,COIN,278.37,,1,MARKET,LONG,,,,,,,,,
659.0,,,2025-01-30 01:26:36.026264,COIN,277.87,,1,MARKET,SHORT,,,,,,,,,
660.0,,,2025-01-30 01:27:03.582652,COIN,278.29,,1,MARKET,LONG,,,,,,,,,
661.0,,,2025-01-30 01:27:21.360015,COIN,277.97,,1,MARKET,SHORT,,,,,,,,,
662.0,,,2025-01-30 01:27:26.619020,TSLA,385.82,,1,MARKET,LONG,,,,,,,,,
665.0,,,2025-01-30 01:29:23.976596,TSLA,385.35,,1,MARKET,LONG,,,,,,,,,
674.0,,,2025-01-30 01:34:46.801650,TSLA,386.46,,1,MARKET,LONG,,,,,,,,,
682.0,,,2025-01-30 01:37:15.609411,TSLA,385.02,,1,MARKET,LONG,,,,,,,,,
685.0,,,2025-01-30 01:38:35.560807,TSLA,387.39,,1,MARKET,LONG,,,,,,,,,
693.0,,,2025-01-30 01:39:44.506094,TSLA,387.43,,1,MARKET,LONG,,,,,,,,,
704.0,,,2025-01-30 01:43:56.012192,TSLA,389.66,,1,MARKET,LONG,,,,,,,,,
710.0,,,2025-01-30 01:44:34.104583,TSLA,389.37,,1,MARKET,LONG,,,,,,,,,
716.0,,,2025-01-30 01:45:25.928284,TSLA,389.80,,1,MARKET,LONG,,,,,,,,,
663.0,,,2025-01-30 01:28:37.734130,COIN,278.05,,1,MARKET,LONG,,,,,,,,,
666.0,,,2025-01-30 01:29:23.977595,COIN,277.89,,1,MARKET,LONG,,,,,,,,,
667.0,,,2025-01-30 01:30:23.062207,COIN,277.86,,1,MARKET,LONG,,,,,,,,,
669.0,,,2025-01-30 01:30:54.907315,COIN,278.03,,1,MARKET,LONG,,,,,,,,,
671.0,,,2025-01-30 01:33:43.225657,COIN,280.43,,1,MARKET,LONG,,,,,,,,,
673.0,,,2025-01-30 01:33:53.492877,COIN,280.07,,1,MARKET,LONG,,,,,,,,,
675.0,,,2025-01-30 01:34:46.802659,COIN,279.81,,1,MARKET,LONG,,,,,,,,,
676.0,,,2025-01-30 01:35:14.592087,COIN,279.93,,1,MARKET,LONG,,,,,,,,,
678.0,,,2025-01-30 01:35:32.631059,COIN,280.07,,1,MARKET,LONG,,,,,,,,,
680.0,,,2025-01-30 01:36:57.325460,COIN,279.37,,1,MARKET,LONG,,,,,,,,,
683.0,,,2025-01-30 01:37:15.609411,COIN,279.07,,1,MARKET,LONG,,,,,,,,,
684.0,,,2025-01-30 01:38:18.780249,COIN,281.05,,1,MARKET,LONG,,,,,,,,,
686.0,,,2025-01-30 01:38:39.819603,COIN,281.27,,1,MARKET,LONG,,,,,,,,,
689.0,,,2025-01-30 01:39:06.873665,COIN,281.45,,1,MARKET,LONG,,,,,,,,,
692.0,,,2025-01-30 01:39:41.500915,COIN,281.74,,1,MARKET,LONG,,,,,,,,,
694.0,,,2025-01-30 01:41:40.030901,COIN,285.68,,1,MARKET,LONG,,,,,,,,,
695.0,,,2025-01-30 01:42:00.323973,COIN,285.77,,1,MARKET,LONG,,,,,,,,,
696.0,,,2025-01-30 01:42:12.128538,COIN,285.67,,1,MARKET,LONG,,,,,,,,,
698.0,,,2025-01-30 01:42:30.655614,COIN,286.79,,1,MARKET,LONG,,,,,,,,,
699.0,,,2025-01-30 01:42:52.705721,COIN,286.51,,1,MARKET,LONG,,,,,,,,,
701.0,,,2025-01-30 01:43:38.227617,COIN,286.58,,1,MARKET,LONG,,,,,,,,,
705.0,,,2025-01-30 01:44:01.518323,COIN,286.35,,1,MARKET,LONG,,,,,,,,,
720.0,,,2025-01-30 01:47:08.791423,COIN,288.13,,1,MARKET,LONG,,,,,,,,,
722.0,,,2025-01-30 01:47:45.110620,COIN,287.92,,1,MARKET,LONG,,,,,,,,,
725.0,,,2025-01-30 01:48:33.904821,COIN,287.99,,1,MARKET,LONG,,,,,,,,,
727.0,,,2025-01-30 01:48:39.403756,COIN,287.75,,1,MARKET,LONG,,,,,,,,,
728.0,,,2025-01-30 01:48:45.668889,COIN,287.59,,1,MARKET,LONG,,,,,,,,,
664.0,,,2025-01-30 01:29:12.578391,COIN,277.51,,1,MARKET,SHORT,,,,,,,,,
668.0,,,2025-01-30 01:30:46.351512,COIN,277.82,,1,MARKET,SHORT,,,,,,,,,
672.0,,,2025-01-30 01:33:48.487295,COIN,279.60,,1,MARKET,SHORT,,,,,,,,,
679.0,,,2025-01-30 01:35:36.603585,COIN,279.51,,1,MARKET,SHORT,,,,,,,,,
681.0,,,2025-01-30 01:37:01.836239,COIN,279.10,,1,MARKET,SHORT,,,,,,,,,
687.0,,,2025-01-30 01:39:02.113015,COIN,280.86,,1,MARKET,SHORT,,,,,,,,,
691.0,,,2025-01-30 01:39:37.993382,COIN,281.29,,1,MARKET,SHORT,,,,,,,,,
700.0,,,2025-01-30 01:43:20.403676,COIN,286.65,,1,MARKET,SHORT,,,,,,,,,
702.0,,,2025-01-30 01:43:39.464758,COIN,285.94,,1,MARKET,SHORT,,,,,,,,,
703.0,,,2025-01-30 01:43:55.754583,COIN,285.71,,1,MARKET,SHORT,,,,,,,,,
707.0,,,2025-01-30 01:44:18.060987,COIN,286.30,,1,MARKET,SHORT,,,,,,,,,
708.0,,,2025-01-30 01:44:25.822576,COIN,286.57,,1,MARKET,SHORT,,,,,,,,,
714.0,,,2025-01-30 01:45:10.399944,COIN,286.56,,1,MARKET,SHORT,,,,,,,,,
719.0,,,2025-01-30 01:45:59.744267,COIN,287.15,,1,MARKET,SHORT,,,,,,,,,
721.0,,,2025-01-30 01:47:29.831774,COIN,287.76,,1,MARKET,SHORT,,,,,,,,,
723.0,,,2025-01-30 01:48:18.372140,COIN,287.80,,1,MARKET,SHORT,,,,,,,,,
726.0,,,2025-01-30 01:48:37.651852,COIN,287.25,,1,MARKET,SHORT,,,,,,,,,
729.0,,,2025-01-30 01:48:47.670347,COIN,287.32,,1,MARKET,SHORT,,,,,,,,,
670.0,,,2025-01-30 01:33:00.920378,TSLA,386.93,,1,MARKET,SHORT,,,,,,,,,
677.0,,,2025-01-30 01:35:15.600773,TSLA,386.26,,1,MARKET,SHORT,,,,,,,,,
688.0,,,2025-01-30 01:39:02.362046,TSLA,387.00,,1,MARKET,SHORT,,,,,,,,,
690.0,,,2025-01-30 01:39:35.488304,TSLA,387.20,,1,MARKET,SHORT,,,,,,,,,
697.0,,,2025-01-30 01:42:30.156201,TSLA,390.29,,1,MARKET,SHORT,,,,,,,,,
706.0,,,2025-01-30 01:44:13.051686,TSLA,389.50,,1,MARKET,SHORT,,,,,,,,,
715.0,,,2025-01-30 01:45:10.654975,TSLA,389.60,,1,MARKET,SHORT,,,,,,,,,
718.0,,,2025-01-30 01:45:57.239717,TSLA,390.02,,1,MARKET,SHORT,,,,,,,,,
724.0,,,2025-01-30 01:48:24.385314,TSLA,391.13,,1,MARKET,SHORT,,,,,,,,,
730.0,,,2025-01-30 01:49:58.363797,COIN,285.99,,1,MARKET,SHORT,,,,,,,,,
731.0,,,2025-01-30 01:50:01.619526,TSLA,391.03,,1,MARKET,LONG,,,,,,,,,
732.0,,,2025-01-30 01:50:08.632777,COIN,286.16,,1,MARKET,SHORT,,,,,,,,,
733.0,,,2025-01-30 01:50:10.885798,TSLA,390.91,,1,MARKET,SHORT,,,,,,,,,
734.0,,,2025-01-30 01:50:34.426787,COIN,285.95,,1,MARKET,LONG,,,,,,,,,
735.0,,,2025-01-30 01:50:38.118277,TSLA,390.35,,1,MARKET,LONG,,,,,,,,,
736.0,,,2025-01-30 01:51:04.414318,COIN,285.92,,1,MARKET,SHORT,,,,,,,,,
737.0,,,2025-01-30 01:51:13.679654,TSLA,390.58,,1,MARKET,SHORT,,,,,,,,,
738.0,,,2025-01-30 01:51:21.193555,COIN,286.05,,1,MARKET,SHORT,,,,,,,,,
739.0,,,2025-01-30 01:51:57.986347,COIN,286.17,,1,MARKET,SHORT,,,,,,,,,
740.0,,,2025-01-30 01:53:26.968118,COIN,287.32,,1,MARKET,SHORT,,,,,,,,,
741.0,,,2025-01-30 01:53:41.087598,COIN,287.41,,1,MARKET,SHORT,,,,,,,,,
742.0,,,2025-01-30 01:53:45.094773,TSLA,391.23,,1,MARKET,SHORT,,,,,,,,,
743.0,,,2025-01-30 01:54:35.029183,COIN,287.33,,1,MARKET,LONG,,,,,,,,,
744.0,,,2025-01-30 01:54:35.241330,COIN,287.02,,1,MARKET,SHORT,,,,,,,,,
745.0,,,2025-01-30 01:55:19.530025,COIN,286.86,,1,MARKET,SHORT,,,,,,,,,
746.0,,,2025-01-30 01:56:32.271677,COIN,286.26,,1,MARKET,LONG,,,,,,,,,
747.0,,,2025-01-30 01:56:33.774937,COIN,285.85,,1,MARKET,SHORT,,,,,,,,,
748.0,,,2025-01-30 01:57:00.964123,COIN,286.00,,1,MARKET,LONG,,,,,,,,,
749.0,,,2025-01-30 01:57:11.690986,TSLA,389.26,,1,MARKET,LONG,,,,,,,,,
750.0,,,2025-01-30 01:57:18.336377,COIN,285.95,,1,MARKET,SHORT,,,,,,,,,
751.0,,,2025-01-30 01:57:22.098171,COIN,286.21,,1,MARKET,LONG,,,,,,,,,
752.0,,,2025-01-30 01:57:26.602852,TSLA,389.13,,1,MARKET,SHORT,,,,,,,,,
753.0,,,2025-01-30 01:58:17.925817,COIN,287.27,,1,MARKET,LONG,,,,,,,,,
754.0,,,2025-01-30 01:58:35.138294,COIN,286.57,,1,MARKET,SHORT,,,,,,,,,
755.0,,,2025-01-30 01:58:54.035614,TSLA,390.04,,1,MARKET,SHORT,,,,,,,,,
756.0,,,2025-01-30 02:00:35.262948,COIN,286.15,,1,MARKET,LONG,,,,,,,,,
757.0,,,2025-01-30 02:00:38.982173,COIN,285.83,,1,MARKET,SHORT,,,,,,,,,
758.0,,,2025-01-30 02:00:48.282313,TSLA,389.85,,1,MARKET,SHORT,,,,,,,,,
759.0,,,2025-01-30 02:01:47.509461,COIN,285.25,,1,MARKET,SHORT,,,,,,,,,
760.0,,,2025-01-30 02:01:50.765056,TSLA,389.74,,1,MARKET,LONG,,,,,,,,,
761.0,,,2025-01-30 02:01:51.016134,COIN,285.72,,1,MARKET,LONG,,,,,,,,,
762.0,,,2025-01-30 02:02:32.502175,COIN,285.17,,1,MARKET,SHORT,,,,,,,,,
763.0,,,2025-01-30 02:03:29.352210,COIN,285.16,,1,MARKET,LONG,,,,,,,,,
764.0,,,2025-01-30 02:03:56.268684,COIN,284.69,,1,MARKET,SHORT,,,,,,,,,
765.0,,,2025-01-30 02:04:09.821987,COIN,284.78,,1,MARKET,SHORT,,,,,,,,,
766.0,,,2025-01-30 02:05:02.423781,TSLA,387.35,,1,MARKET,LONG,,,,,,,,,
767.0,,,2025-01-30 02:05:05.179076,COIN,284.58,,1,MARKET,LONG,,,,,,,,,
768.0,,,2025-01-30 02:05:21.961153,COIN,284.20,,1,MARKET,SHORT,,,,,,,,,
769.0,,,2025-01-30 02:05:26.973974,COIN,284.68,,1,MARKET,LONG,,,,,,,,,
770.0,,,2025-01-30 02:05:35.992303,TSLA,387.42,,1,MARKET,LONG,,,,,,,,,
771.0,,,2025-01-30 02:06:05.304999,TSLA,387.24,,1,MARKET,SHORT,,,,,,,,,
772.0,,,2025-01-30 02:06:20.584519,TSLA,387.34,,1,MARKET,LONG,,,,,,,,,
773.0,,,2025-01-30 02:06:25.824831,COIN,285.26,,1,MARKET,LONG,,,,,,,,,
774.0,,,2025-01-30 02:06:49.116563,COIN,285.31,,1,MARKET,SHORT,,,,,,,,,
775.0,,,2025-01-30 02:07:10.295482,COIN,285.47,,1,MARKET,SHORT,,,,,,,,,
776.0,,,2025-01-30 02:07:44.310010,COIN,285.39,,1,MARKET,SHORT,,,,,,,,,
777.0,,,2025-01-30 02:08:00.090655,COIN,285.39,,1,MARKET,LONG,,,,,,,,,
778.0,,,2025-01-30 02:08:19.665731,TSLA,387.31,,1,MARKET,LONG,,,,,,,,,
779.0,,,2025-01-30 02:08:37.859650,TSLA,387.23,,1,MARKET,SHORT,,,,,,,,,
780.0,,,2025-01-30 02:08:57.694473,TSLA,387.29,,1,MARKET,LONG,,,,,,,,,
781.0,,,2025-01-30 02:09:02.705465,COIN,286.36,,1,MARKET,LONG,,,,,,,,,
782.0,,,2025-01-30 02:09:16.983363,COIN,285.97,,1,MARKET,SHORT,,,,,,,,,
783.0,,,2025-01-30 02:09:43.783346,COIN,286.21,,1,MARKET,SHORT,,,,,,,,,
784.0,,,2025-01-30 02:11:09.704596,TSLA,388.03,,1,MARKET,SHORT,,,,,,,,,
